participant_id,random_id,condition,trial_index,trial_number,time_elapsed,stimulus,object_id,stimulus_type,response,correct_response,correct_response_key,correct,is_right,rt,participant_thoughts,participant_difficulties
cricket,pdok71gr219,smaller,187,61,204482,stimuli/36-Congruent.jpg,36,congruent,m,right,m,TRUE,1,551,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,190,62,206925,stimuli/25-Congruent.jpg,25,congruent,m,right,m,TRUE,1,537,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,193,63,209250,stimuli/12-Inongruent.jpg,12,incongruent,z,left,z,TRUE,1,420,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,196,64,211569,stimuli/3-Congruent.jpg,3,congruent,m,right,m,TRUE,1,414,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,199,65,213993,stimuli/14-Inongruent.jpg,14,incongruent,z,left,z,TRUE,1,518,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,202,66,216339,stimuli/22-Inongruent.jpg,22,incongruent,z,left,z,TRUE,1,442,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,205,67,218778,stimuli/7-Congruent.jpg,7,congruent,m,right,m,TRUE,1,533,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,208,68,221072,stimuli/13-Inongruent.jpg,13,incongruent,z,left,z,TRUE,1,388,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,211,69,223425,stimuli/21-Congruent.jpg,21,congruent,m,right,m,TRUE,1,447,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,214,70,226329,stimuli/36-Inongruent.jpg,36,incongruent,z,left,z,TRUE,1,998,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,217,71,228689,stimuli/19-Congruent.jpg,19,congruent,m,right,m,TRUE,1,454,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,220,72,230969,stimuli/4-Inongruent.jpg,4,incongruent,z,left,z,TRUE,1,373,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,223,73,233329,stimuli/34-Congruent.jpg,34,congruent,m,right,m,TRUE,1,453,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,226,74,235848,stimuli/18-Congruent.jpg,18,congruent,z,right,m,FALSE,0,615,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,229,75,242516,stimuli/16-Inongruent.jpg,16,incongruent,z,left,z,TRUE,1,662,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,232,76,244913,stimuli/10-Inongruent.jpg,10,incongruent,z,left,z,TRUE,1,491,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,235,77,247235,stimuli/22-Inongruent.jpg,22,incongruent,z,left,z,TRUE,1,417,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,238,78,249625,stimuli/30-Congruent.jpg,30,congruent,m,right,m,TRUE,1,484,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,241,79,251976,stimuli/3-Inongruent.jpg,3,incongruent,z,left,z,TRUE,1,446,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,244,80,254529,stimuli/22-Congruent.jpg,22,congruent,m,right,m,TRUE,1,648,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,247,81,257139,stimuli/17-Congruent.jpg,17,congruent,m,right,m,TRUE,1,704,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,250,82,259569,stimuli/29-Congruent.jpg,29,congruent,m,right,m,TRUE,1,524,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,253,83,261987,stimuli/16-Congruent.jpg,16,congruent,m,right,m,TRUE,1,513,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,256,84,264440,stimuli/9-Congruent.jpg,9,congruent,m,right,m,TRUE,1,547,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,259,85,266947,stimuli/10-Congruent.jpg,10,congruent,m,right,m,TRUE,1,600,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,262,86,269352,stimuli/14-Congruent.jpg,14,congruent,m,right,m,TRUE,1,500,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,265,87,271834,stimuli/11-Congruent.jpg,11,congruent,m,right,m,TRUE,1,577,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,268,88,274592,stimuli/35-Congruent.jpg,35,congruent,m,right,m,TRUE,1,852,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,271,89,276944,stimuli/12-Inongruent.jpg,12,incongruent,z,left,z,TRUE,1,446,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,274,90,279304,stimuli/21-Congruent.jpg,21,congruent,m,right,m,TRUE,1,453,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,277,91,281695,stimuli/20-Inongruent.jpg,20,incongruent,z,left,z,TRUE,1,486,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,280,92,284082,stimuli/2-Inongruent.jpg,2,incongruent,z,left,z,TRUE,1,481,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,283,93,287808,stimuli/1-Congruent.jpg,1,congruent,z,right,m,FALSE,0,1820,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,286,94,294768,stimuli/10-Congruent.jpg,10,congruent,m,right,m,TRUE,1,954,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,289,95,297466,stimuli/11-Congruent.jpg,11,congruent,m,right,m,TRUE,1,793,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,292,96,300319,stimuli/7-Inongruent.jpg,7,incongruent,z,left,z,TRUE,1,947,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,295,97,302842,stimuli/33-Inongruent.jpg,33,incongruent,z,left,z,TRUE,1,619,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,298,98,305191,stimuli/9-Inongruent.jpg,9,incongruent,z,left,z,TRUE,1,443,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,301,99,308391,stimuli/5-Congruent.jpg,5,congruent,m,right,m,TRUE,1,1294,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,304,100,311351,stimuli/36-Inongruent.jpg,36,incongruent,z,left,z,TRUE,1,1055,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,307,101,313934,stimuli/33-Congruent.jpg,33,congruent,m,right,m,TRUE,1,677,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,310,102,316383,stimuli/20-Inongruent.jpg,20,incongruent,z,left,z,TRUE,1,543,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,313,103,319014,stimuli/24-Congruent.jpg,24,congruent,m,right,m,TRUE,1,725,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,316,104,321543,stimuli/31-Inongruent.jpg,31,incongruent,z,left,z,TRUE,1,623,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,319,105,324162,stimuli/24-Inongruent.jpg,24,incongruent,z,left,z,TRUE,1,715,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,322,106,326558,stimuli/8-Congruent.jpg,8,congruent,m,right,m,TRUE,1,490,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,325,107,329065,stimuli/26-Congruent.jpg,26,congruent,m,right,m,TRUE,1,604,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,328,108,331550,stimuli/28-Congruent.jpg,28,congruent,m,right,m,TRUE,1,579,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,331,109,334054,stimuli/27-Inongruent.jpg,27,incongruent,z,left,z,TRUE,1,598,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,334,110,336888,stimuli/21-Inongruent.jpg,21,incongruent,z,left,z,TRUE,1,929,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,337,111,339334,stimuli/15-Inongruent.jpg,15,incongruent,z,left,z,TRUE,1,541,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,340,112,341822,stimuli/31-Congruent.jpg,31,congruent,m,right,m,TRUE,1,582,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,343,113,344422,stimuli/30-Inongruent.jpg,30,incongruent,z,left,z,TRUE,1,695,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,346,114,346982,stimuli/26-Congruent.jpg,26,congruent,m,right,m,TRUE,1,656,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,349,115,349457,stimuli/27-Congruent.jpg,27,congruent,m,right,m,TRUE,1,570,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,352,116,352366,stimuli/32-Congruent.jpg,32,congruent,m,right,m,TRUE,1,1003,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,355,117,354862,stimuli/28-Inongruent.jpg,28,incongruent,z,left,z,TRUE,1,590,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,358,118,357272,stimuli/19-Inongruent.jpg,19,incongruent,z,left,z,TRUE,1,505,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,361,119,360270,stimuli/6-Congruent.jpg,6,congruent,m,right,m,TRUE,1,1092,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,364,120,362768,stimuli/15-Congruent.jpg,15,congruent,m,right,m,TRUE,1,593,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,367,121,365845,stimuli/2-Congruent.jpg,2,congruent,m,right,m,TRUE,1,1172,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,370,122,369208,stimuli/19-Congruent.jpg,19,congruent,m,right,m,TRUE,1,1456,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,373,123,372317,stimuli/13-Congruent.jpg,13,congruent,m,right,m,TRUE,1,1205,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,376,124,374901,stimuli/32-Inongruent.jpg,32,incongruent,z,left,z,TRUE,1,679,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,379,125,377335,stimuli/29-Inongruent.jpg,29,incongruent,z,left,z,TRUE,1,528,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,382,126,379773,stimuli/17-Inongruent.jpg,17,incongruent,z,left,z,TRUE,1,531,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,385,127,382230,stimuli/11-Inongruent.jpg,11,incongruent,z,left,z,TRUE,1,553,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,388,128,384901,stimuli/5-Congruent.jpg,5,congruent,m,right,m,TRUE,1,767,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,391,129,387340,stimuli/16-Inongruent.jpg,16,incongruent,z,left,z,TRUE,1,533,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,394,130,389784,stimuli/7-Inongruent.jpg,7,incongruent,z,left,z,TRUE,1,539,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,397,131,392253,stimuli/5-Inongruent.jpg,5,incongruent,z,left,z,TRUE,1,563,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,400,132,394960,stimuli/35-Inongruent.jpg,35,incongruent,z,left,z,TRUE,1,802,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,403,133,397629,stimuli/4-Congruent.jpg,4,congruent,m,right,m,TRUE,1,763,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,406,134,399988,stimuli/8-Inongruent.jpg,8,incongruent,z,left,z,TRUE,1,453,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,409,135,402335,stimuli/3-Inongruent.jpg,3,incongruent,z,left,z,TRUE,1,441,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,412,136,404757,stimuli/2-Inongruent.jpg,2,incongruent,z,left,z,TRUE,1,514,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,415,137,407852,stimuli/7-Congruent.jpg,7,congruent,m,right,m,TRUE,1,1190,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,418,138,410293,stimuli/32-Inongruent.jpg,32,incongruent,z,left,z,TRUE,1,536,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,421,139,412765,stimuli/31-Congruent.jpg,31,congruent,m,right,m,TRUE,1,567,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,424,140,415068,stimuli/23-Inongruent.jpg,23,incongruent,z,left,z,TRUE,1,397,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,427,141,417516,stimuli/20-Congruent.jpg,20,congruent,m,right,m,TRUE,1,543,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,430,142,419900,stimuli/25-Inongruent.jpg,25,incongruent,z,left,z,TRUE,1,480,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,433,143,422276,stimuli/2-Congruent.jpg,2,congruent,m,right,m,TRUE,1,469,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
cricket,pdok71gr219,smaller,436,144,424940,stimuli/31-Inongruent.jpg,31,incongruent,z,left,z,TRUE,1,758,The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant),no
badger,pgfjabr4hpf,smaller,7,1,25988,stimuli/35-Inongruent.jpg,35,incongruent,z,left,z,TRUE,1,5692,NA,NA
badger,pgfjabr4hpf,smaller,10,2,29711,stimuli/6-Inongruent.jpg,6,incongruent,z,left,z,TRUE,1,1814,NA,NA
badger,pgfjabr4hpf,smaller,13,3,33244,stimuli/27-Inongruent.jpg,27,incongruent,z,left,z,TRUE,1,1627,NA,NA
badger,pgfjabr4hpf,smaller,16,4,36064,stimuli/19-Congruent.jpg,19,congruent,m,right,m,TRUE,1,914,NA,NA
badger,pgfjabr4hpf,smaller,19,5,39715,stimuli/26-Inongruent.jpg,26,incongruent,z,left,z,TRUE,1,1744,NA,NA
badger,pgfjabr4hpf,smaller,22,6,42492,stimuli/35-Inongruent.jpg,35,incongruent,z,left,z,TRUE,1,868,NA,NA
badger,pgfjabr4hpf,smaller,25,7,45205,stimuli/36-Inongruent.jpg,36,incongruent,z,left,z,TRUE,1,806,NA,NA
badger,pgfjabr4hpf,smaller,28,8,47717,stimuli/1-Inongruent.jpg,1,incongruent,z,left,z,TRUE,1,605,NA,NA
badger,pgfjabr4hpf,smaller,31,9,50355,stimuli/30-Congruent.jpg,30,congruent,m,right,m,TRUE,1,731,NA,NA
badger,pgfjabr4hpf,smaller,34,10,53191,stimuli/17-Congruent.jpg,17,congruent,m,right,m,TRUE,1,928,NA,NA
badger,pgfjabr4hpf,smaller,37,11,55770,stimuli/10-Congruent.jpg,10,congruent,m,right,m,TRUE,1,671,NA,NA
badger,pgfjabr4hpf,smaller,40,12,58293,stimuli/14-Congruent.jpg,14,congruent,m,right,m,TRUE,1,616,NA,NA
badger,pgfjabr4hpf,smaller,43,13,60937,stimuli/15-Inongruent.jpg,15,incongruent,z,left,z,TRUE,1,737,NA,NA
badger,pgfjabr4hpf,smaller,46,14,63494,stimuli/15-Inongruent.jpg,15,incongruent,z,left,z,TRUE,1,650,NA,NA
badger,pgfjabr4hpf,smaller,49,15,66041,stimuli/9-Congruent.jpg,9,congruent,m,right,m,TRUE,1,641,NA,NA
badger,pgfjabr4hpf,smaller,52,16,68678,stimuli/34-Congruent.jpg,34,congruent,m,right,m,TRUE,1,729,NA,NA
badger,pgfjabr4hpf,smaller,55,17,72037,stimuli/11-Congruent.jpg,11,congruent,m,right,m,TRUE,1,1451,NA,NA
badger,pgfjabr4hpf,smaller,58,18,74575,stimuli/35-Congruent.jpg,35,congruent,m,right,m,TRUE,1,630,NA,NA
badger,pgfjabr4hpf,smaller,61,19,77129,stimuli/30-Inongruent.jpg,30,incongruent,m,left,z,FALSE,0,646,NA,NA
badger,pgfjabr4hpf,smaller,64,20,81302,stimuli/19-Inongruent.jpg,19,incongruent,z,left,z,TRUE,1,762,NA,NA
badger,pgfjabr4hpf,smaller,67,21,84744,stimuli/2-Inongruent.jpg,2,incongruent,z,left,z,TRUE,1,1536,NA,NA
badger,pgfjabr4hpf,smaller,70,22,88428,stimuli/31-Inongruent.jpg,31,incongruent,z,left,z,TRUE,1,1776,NA,NA
badger,pgfjabr4hpf,smaller,73,23,91144,stimuli/25-Congruent.jpg,25,congruent,m,right,m,TRUE,1,810,NA,NA
badger,pgfjabr4hpf,smaller,76,24,94134,stimuli/9-Inongruent.jpg,9,incongruent,z,left,z,TRUE,1,1085,NA,NA
badger,pgfjabr4hpf,smaller,79,25,96986,stimuli/18-Inongruent.jpg,18,incongruent,z,left,z,TRUE,1,944,NA,NA
badger,pgfjabr4hpf,smaller,82,26,99835,stimuli/25-Inongruent.jpg,25,incongruent,z,left,z,TRUE,1,940,NA,NA
badger,pgfjabr4hpf,smaller,85,27,103126,stimuli/20-Inongruent.jpg,20,incongruent,z,left,z,TRUE,1,1387,NA,NA
badger,pgfjabr4hpf,smaller,88,28,106028,stimuli/3-Inongruent.jpg,3,incongruent,z,left,z,TRUE,1,995,NA,NA
badger,pgfjabr4hpf,smaller,91,29,109129,stimuli/31-Congruent.jpg,31,congruent,m,right,m,TRUE,1,1194,NA,NA
badger,pgfjabr4hpf,smaller,94,30,112606,stimuli/12-Inongruent.jpg,12,incongruent,z,left,z,TRUE,1,1571,NA,NA
badger,pgfjabr4hpf,smaller,97,31,115849,stimuli/29-Inongruent.jpg,29,incongruent,z,left,z,TRUE,1,1335,NA,NA
badger,pgfjabr4hpf,smaller,100,32,118746,stimuli/13-Congruent.jpg,13,congruent,m,right,m,TRUE,1,990,NA,NA
badger,pgfjabr4hpf,smaller,103,33,121574,stimuli/1-Congruent.jpg,1,congruent,m,right,m,TRUE,1,921,NA,NA
badger,pgfjabr4hpf,smaller,106,34,124241,stimuli/14-Inongruent.jpg,14,incongruent,z,left,z,TRUE,1,759,NA,NA
badger,pgfjabr4hpf,smaller,109,35,126787,stimuli/3-Congruent.jpg,3,congruent,m,right,m,TRUE,1,639,NA,NA
badger,pgfjabr4hpf,smaller,112,36,129771,stimuli/2-Congruent.jpg,2,congruent,m,right,m,TRUE,1,1077,NA,NA
badger,pgfjabr4hpf,smaller,115,37,132473,stimuli/33-Congruent.jpg,33,congruent,m,right,m,TRUE,1,794,NA,NA
badger,pgfjabr4hpf,smaller,118,38,135086,stimuli/1-Inongruent.jpg,1,incongruent,z,left,z,TRUE,1,707,NA,NA
badger,pgfjabr4hpf,smaller,121,39,138324,stimuli/13-Inongruent.jpg,13,incongruent,z,left,z,TRUE,1,1331,NA,NA
badger,pgfjabr4hpf,smaller,124,40,141300,stimuli/21-Inongruent.jpg,21,incongruent,z,left,z,TRUE,1,1067,NA,NA
badger,pgfjabr4hpf,smaller,127,41,144560,stimuli/16-Congruent.jpg,16,congruent,m,right,m,TRUE,1,1353,NA,NA
badger,pgfjabr4hpf,smaller,130,42,147939,stimuli/34-Inongruent.jpg,34,incongruent,z,left,z,TRUE,1,1473,NA,NA
badger,pgfjabr4hpf,smaller,133,43,151385,stimuli/33-Inongruent.jpg,33,incongruent,z,left,z,TRUE,1,1539,NA,NA
badger,pgfjabr4hpf,smaller,136,44,154667,stimuli/9-Congruent.jpg,9,congruent,m,right,m,TRUE,1,1375,NA,NA
badger,pgfjabr4hpf,smaller,139,45,157738,stimuli/13-Congruent.jpg,13,congruent,m,right,m,TRUE,1,1164,NA,NA
badger,pgfjabr4hpf,smaller,142,46,160523,stimuli/20-Congruent.jpg,20,congruent,m,right,m,TRUE,1,877,NA,NA
badger,pgfjabr4hpf,smaller,145,47,163214,stimuli/18-Congruent.jpg,18,congruent,m,right,m,TRUE,1,783,NA,NA
badger,pgfjabr4hpf,smaller,148,48,165913,stimuli/29-Congruent.jpg,29,congruent,m,right,m,TRUE,1,792,NA,NA
badger,pgfjabr4hpf,smaller,151,49,168506,stimuli/4-Inongruent.jpg,4,incongruent,z,left,z,TRUE,1,687,NA,NA
badger,pgfjabr4hpf,smaller,154,50,171176,stimuli/24-Inongruent.jpg,24,incongruent,z,left,z,TRUE,1,762,NA,NA
badger,pgfjabr4hpf,smaller,157,51,173817,stimuli/10-Congruent.jpg,10,congruent,m,right,m,TRUE,1,735,NA,NA
badger,pgfjabr4hpf,smaller,160,52,176339,stimuli/25-Congruent.jpg,25,congruent,m,right,m,TRUE,1,616,NA,NA
badger,pgfjabr4hpf,smaller,163,53,178907,stimuli/20-Congruent.jpg,20,congruent,m,right,m,TRUE,1,661,NA,NA
badger,pgfjabr4hpf,smaller,166,54,182223,stimuli/24-Congruent.jpg,24,congruent,m,right,m,TRUE,1,1409,NA,NA
badger,pgfjabr4hpf,smaller,169,55,185636,stimuli/3-Inongruent.jpg,3,incongruent,z,left,z,TRUE,1,1505,NA,NA
badger,pgfjabr4hpf,smaller,172,56,188391,stimuli/26-Congruent.jpg,26,congruent,m,right,m,TRUE,1,848,NA,NA
badger,pgfjabr4hpf,smaller,175,57,191362,stimuli/33-Inongruent.jpg,33,incongruent,z,left,z,TRUE,1,1065,NA,NA
badger,pgfjabr4hpf,smaller,178,58,194047,stimuli/34-Congruent.jpg,34,congruent,m,right,m,TRUE,1,778,NA,NA
badger,pgfjabr4hpf,smaller,181,59,197028,stimuli/26-Inongruent.jpg,26,incongruent,z,left,z,TRUE,1,1073,NA,NA
badger,pgfjabr4hpf,smaller,184,60,200801,stimuli/27-Inongruent.jpg,27,incongruent,z,left,z,TRUE,1,1866,NA,NA
badger,pgfjabr4hpf,smaller,187,61,203682,stimuli/6-Congruent.jpg,6,congruent,m,right,m,TRUE,1,974,NA,NA
badger,pgfjabr4hpf,smaller,190,62,207004,stimuli/30-Inongruent.jpg,30,incongruent,z,left,z,TRUE,1,1414,NA,NA
badger,pgfjabr4hpf,smaller,193,63,210870,stimuli/27-Congruent.jpg,27,congruent,m,right,m,TRUE,1,1959,NA,NA
badger,pgfjabr4hpf,smaller,196,64,214338,stimuli/5-Inongruent.jpg,5,incongruent,z,left,z,TRUE,1,1560,NA,NA
badger,pgfjabr4hpf,smaller,199,65,217484,stimuli/10-Inongruent.jpg,10,incongruent,m,left,z,FALSE,0,1242,NA,NA
badger,pgfjabr4hpf,smaller,202,66,221039,stimuli/5-Congruent.jpg,5,congruent,m,right,m,TRUE,1,1085,NA,NA
badger,pgfjabr4hpf,smaller,205,67,223534,stimuli/32-Inongruent.jpg,32,incongruent,z,left,z,TRUE,1,587,NA,NA
badger,pgfjabr4hpf,smaller,208,68,226251,stimuli/13-Inongruent.jpg,13,incongruent,z,left,z,TRUE,1,811,NA,NA
